Date,Author,Vertical,Headline,Description
"Paresh Mokani | Jan 5, 2020, 00:23 IST",Paresh Mokani,City,Ranji Trophy: Allround success for Goa at home,"Panaji: Goa did everything right against Manipur on the second day of the Plate Division Ranji Trophy at the Academy ground, Porvorim, on Saturday.
After taking a huge lead of 447 runs, the hosts reduced the visitors to 21-4 in the second innings when stumps were drawn.
Captain Amit Verma had a good day as he took three wickets in the last session to leave the visitors with an inning and 426-run deficit. Earlier, he scored a fluent 89 off 118 balls as Goa declared their first innings at 553-5.
Verma bowled with a plan and set fielding perfectly. He got his first scalp when Sultan Karim failed to judge a length delivery. Trying to cut, he missed the ball and got bowled. Left-arm orthodox Darshan Misal chipped in when he caught Bonny Chingangbam plumb in front for 2. Al Bashid Muhammed, Manipur's top scorer in the first innings, struck two fours and was getting set. However, his stay at the crease was cut short by Verma who foxed him with a straight one. The ball hit the pad and the umpire had no hesitation in raising his finger.
Akshaykumar Singh (0) followed suit as he played a wrong line to get out LBW off Verma.
Earlier, resuming on 225-2, Vaibhav Govekar (88) and night watchman Amulya Pandrekar got off to a great start. Vaibhav could have scored a century on debut. However, allrounder Rex Rajkumar broke through his defence to shatter the left-hander's dream.
Surprise package Amulya, who has been consistent with the bat, was unlucky to miss his half-century, but he did what was expected of him — survive the morning session. Though Rex bowled him for 47, Goa were nicely set at 364-4. Verma batted fluently as he smashed a six and ten fours. His dismissal brought Suyash Prabhudessai, who has been in an excellent form.
What followed was a leather hunt for Manipur. Smit Patel, who usually batted one down, flourished in the middle order. He brought up his ninth century off 117 balls, while Suyash hit a quickfire 61 off 82 balls as the pair recorded an unbeaten 154 run partnership for the sixth wicket. Manipur bowlers toiled for 130 overs. Rex was the only bowler who took two wickets.
Brief scores: Manipur 106 & 21-4 (Amit Verma 3-10) vs Goa 553-5 decl in 130.3 overs (Sumiran Amonkar 115, Smit Patel 100*, Amit 89, Vaibhav Govekar 88; Rex Rajkumar 2-78)."
"Marcus Mergulhao | Jan 5, 2020, 00:25 IST",Marcus Mergulhao,City,I-League: Plaza strikes at death as Churchill Bros end East Bengal’s unbeaten run,"Margao: Alejandro Menendez picked up the first ever I-League coach of the month award for steering an unbeaten East Bengal to the top of the table, but 90 minutes later, he was left with nothing to smile at the Nehru Stadium in Fatorda on Saturday.
For most part it looked like East Bengal would return to Kolkata with their unbeaten record intact. But Churchill Brothers FC had other ideas. Smarting from their unexpected loss against Indian Arrows in the previous game, Churchill rose to the occasion with captain Willis Plaza heading home the only goal of the match in the final minute of regulation time.
The 1-0 victory was Churchill’s third in four games and takes them to the top of the table with nine points. The man who plotted all this – Plaza --- remains a familiar name at both ends. For Churchill fans, he is the same player who frustrates and entertains in equal measure, while every time he scores, East Bengal wonder if it’s the same player who they chased away not too long ago.
Even before he made the difference, Plaza was at the centre of everyone’s attention. He had one of his headers kiss the upright, and not surprisingly for someone who doesn’t have an impressive first touch, shot wide from encouraging positions. In the end, though, all was forgotten as he scored the goal that separated the two sides.
East Bengal will be disappointed. They had a majority of the ball in the first session and seemed in control of the proceedings. Jaime Colado came up with some delightful balls and Juan Mera was a constant threat in the rival danger zone, yet the end product was lacking. The visitors could argue that they had found the back of the net when Colado’s corner kick sailed straight into the goal. They celebrated too, only to discover that Mehtab Singh has been adjudged to have fouled goalkeeper Jafar Mondal on the goalline.
There were other chances, largely those that fell at the feet of Juan Mera and Lalrindika Ralte inside the box. The Spanish forward first saw him being disposed just in the nick of time by Richard Costa, and a blazing left-footer brushed the upright before sailing out. Dika couldn’t keep his attempt on target from handshaking distance.
Without the injured Ceesay Dawda, Churchill lacked creativity in midfield. The likes of Costa, Glan Martins and even Kalif AlHasan were all enterprising, without really doing much of a damage to the rival citadel.
The major threat, of course, came from Plaza. The Trinidad and Tobago striker bulldozed his way through the East Bengal defence and, from dead-ball situations, had the tall Radanfah Abu Bakr proving an able ally in aerial battles.
The only goal came with a smart header from Plaza who beat his marker, and sandwiched between two defenders, did well to nod substitute Israil Gurung’s inch-perfect cross into the net."
"TNN | Jan 5, 2020, 00:26 IST",null,City,"After Churchill scalp, young Arrows high on confidence","Panaji: If a goal can work wonders for a striker’s confidence, imagine what victory, their first, would do to a young side, playing against giants in the I-League.
Indian Arrows find themselves with a spring in their step ever since they accounted for Churchill Brothers FC 2-1 in the previous game. They were a goal down but turned the tables on the heavyweights to not just register their first win in four matches but also hand Churchill their first defeat, that too at home.
Coach Shanmugham Venkatesh, formerly assistant with the Indian team, understands the importance of the victory and has challenged his boys to make winning a habit. That should start with NEROCA at the Tilak Maidan in Vasco on Sunday.
“The (Churchill) result will motivate the players. The game (against NEROCA) has three points for us. This team has been together now for four matches and they got the confidence by playing together. We should go for victory,” said Venkatesh.
The young developmental side of the All India Football Federation (AIFF) gave a wonderful account of themselves. They lost the first three games quite narrowly, before opening their account against Churchill.
“We have to now move forward. Three points are at stake,” said Aman Chetri, who provided the assist for Givson Singh’s equaliser.
NEROCA have four points from their first four matches. That’s not an impressive show, even on debut, but a well-fought draw at the home of the defending champions Chennai City in their last outing would have set them up nicely for Sunday’s battle.
“We have to take Indian Arrows seriously. In the last game, they fought well for victory against Churchill. We respect Indian Arrows. They are young lads and great hope for the future. We will need to work hard,” said coach Gift Raikhan
The NEROCA coach said the team needs reinforcements to challenge the best in business and is expecting the arrival of some players who can provide help.
“NEROCA started late and now the transfer window is open for us. We may change three or four players. Unfortunately, we are not doing well at the moment, but a good result can get us back on track,” said the coach."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Tanvi PS | TNN | Jan 6, 2020, 00:00 IST",Tanvi PS,City,Writer-director Manju Maandavya begins innings as a hero,"The launch of the trailer and music of Manju Maandavya-Chikkanna-starrer Sri Bharatha Baahubali was held in the city recently. Talking about the movie, which marks his debut as a hero, Manju says, “While I have acted in character roles before, this is my first outing as the leading man. It will see me and Chikkanna back together on screen, again. I play Bharatha and he essays the character of Baahubali.”
The cast and crew share that when Manju approached them and said that he would be playing the lead, they were all quite quizzical about the decision. Music director Manikanth Kadri says, “I knew that Manju is multi-talented. I am aware of his prowess as a writer, director and lyricist — he has also sung a song in the film. He is such a cool person to work with. But, when he told me that he was playing the lead, I was initially wondering how he would pull off the role.” Chikkanna chips in, “When Manju narrated the script to me, I too asked him if he was sure about taking on the lead role. However, after working with him in this movie and having seen the final output, I now know that he fits the part really well. He has also worked really hard to shed oodles of weight and become fitter for this role.” The event saw Sarah Harish, Shreya Shetty, Srinivas Murthy, Prakhyath Paramesh and Kari Subbu, among others in attendance."
"Sunayana Suresh | TNN | Jan 6, 2020, 00:00 IST",Sunayana Suresh,City,"I talk to myself constantly, to reinforce that I am capable and can achieve, yet again: Pankaj Advani","Bengaluru-based cueist Pankaj Advani, the 23-time World Champion, is charged up for yet another year filled with tournaments at which he hopes to do what he does each year — win. The only record he beats each year is his own. This year, however, is also about imparting knowledge as Pankaj has initiated a connect with schools in Bengaluru where students can learn the nuances of the sport with him. While they say it gets lonely at the top, there have been rumours of cupid having struck here, which the sportsman insists on guarding. “Will let you know, in good time,” is all he says. Over to Pankaj…
What about 2020 is most exciting for you right now?

It is the beginning of the new year and there are a lot of tournaments lined up as usual, which begins with the National Championships in April. The mid-year will see the Asian Championships, which will be followed by the World Championships. Besides this, I have two things in mind for billiards and snooker.
One is for the sport to be televised, which our federation ought to look in to. A professional league, that is televised, will not only attract viewers, but will also provide more visibility to aspiring cueists. The other, is what I can do in my own capacity through my initiative, Cue Schools by Pankaj Advani. Through this, we hope to be able to take the game to schools. I want to give aspiring cueists a platform to pursue their talent in this sport.
How feasible is it to have a televised professional league?

As a player, I can talk about what I expect for the sport. It is the federation, the administrators, and the people who are in-charge of popularising the sport who should answer this question. All I can say that there was such a league in place back in 2017, and it was televised. I am not sure what happened to it. But it has not been so for the past two years
You have been inclined towards working with new talent, children mostly. What is the plan behind that?

It is very heartening to see the passion with which kids have picked up cue sport. Some of them have immense talent. Few of them also participated in the state ranking events. The whole idea behind my initiative to reach out to school children is to provide a platform for young, aspiring players to hone their skills and to create future champions by developing the grass root level.
On the international front, you have been beating your own records each year. Do you have any quirks or mantras that you follow to motivate yourself before participating in every championship?

The hunger to achieve is very important, as is the belief in yourself. You have to constantly remind yourself, that you are the player who won the last time around, and that you need to be better than that. One only sees the achievements and the titles at the end of the day, but the process to get there takes a lot out of you — both emotionally and physically. A sportsperson’s career goes through loads of ups and downs, it is never smooth. In that sense, I feel I am a constant work in progress. One cannot always be at one’s peak, because there are always other factors in life that change and, therefore, affect the way one performs at a match. It is not easy to maintain the same levels of energy and intensity. I talk to myself constantly, sometimes in front of the mirror and sometimes when I am alone. I remind myself that I have done it in the past, and reinforce the belief that I am still capable of doing it — yet again, any day and anytime. Before playing a major tournament, I tend to get into a shell, I don’t talk much to people. It is even more so when I am travelling. I limit myself to reading on my own during these competitions. My family and closest friends understand my need to be by myself before a tournament and let me be too.
As someone who has excelled in individual sports like billiards and snooker, how do you feel you may have fared in team sport?

The dynamics of team sport is very different when compared to that of individual sport. In an individual sport, you’re completely in charge of your performance. If you win, you take all the credit. If you lose, you take all the blame for the loss. It is good in a way, because you do not have any external factor to blame or comment on. It is just you and your performance in the arena. In team sports, it is not just your performance, but also the relationship with your teammates, among other things, that tend to matter. There are times when players within the team end up trying to compete against each other. That, thankfully, is not something I need to deal with.
Team members are also subjected to the ‘selection’ process, in which one is at the mercy of the selectors. In individual sport, all you need to do is play well, and you are soon in the top line-up of the country’s players and you are representing India. As long as you are playing well, nobody is going to stop you. This is what I’ve been used to and cannot think of anything else.
Do you dabble in any other sport?

Well, I’m only good at one and I’d rather let it be that way (laughs). Though, I love watching tennis and I am eagerly waiting for the Australian Open to see if the big three (Djokovic, Nadal and Federer) can still reign supreme or will the gen next take over."
